Name,Price,Link
New HP Victus Gaming 15.6″ 144Hz FHD Ryzen 5 7535HS 16GB 512GB Radeon RX 6550M,519.87,https://www.ebay.com/itm/305926090649?_skw=laptop&hash=item473a9daf99:g:ypAAAOSw9ahnQGCj&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1dZ99eRB8RclBDDcrQvW8rjRsDU0RkhRWgp2%2FxZj1ct%2BwBz%2FpXyrNE5YRpJGU7HwLCJTa4bXmtCnnaPAxtkfoi%2BWABxjG%2BOkyPhW8VpwqFD703o8AiEHW5QsVKBu5B%2BKGL2MdWMS5405uJ0brwdJx8pPDrLQupZrNqAy0%2F7ArxZFH3AgUmOrVzIUa08M1K7U8%2F%2BdFjz4ot3QBFk86vf0IdtyJQAWjjEaSGEzrHorAZX67BldhQRH6vWWC73PNLCmf5LtoHCQfYULZk0ryph%2F2Q5%7Ctkp%3ABk9SR5C_0YrBZQ
"14"" Dell Latitude Laptop PC: Intel i5! 16GB RAM! 256GB SSD! Windows 10 Pro!",149.95,https://www.ebay.com/itm/116057255669?_skw=laptop&hash=item1b058d2ef5:g:QzQAAOSwJZRn7q3S&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1cA2AhCSZ2AtFYsWgIJlmDTZ64C14Y%2B7YC%2BRGYlImxueHi%2Ft97h4vwn1fNSdwQBQvvpxfg5yjQBgiGRkc4jrHt4FzFuUA8AuKdIz4KpNd%2BPo47hRXb83uEtgBVOHXaSxKD2jbYJCe4c2nPhyYSpbM%2BBYvLf8nKFU8yN%2Ff7tQ9H%2BHxDcZGbi9c6yxo0s5AcHr3MhzgmgC1af3PnjewXxu3HEuAdaP5utvY3l3rFeGjBzei757ZDcu8e%2BRrW%2BFSD%2B0AqLKu4y2td9pwik48yvmRKQ%7Ctkp%3ABk9SR5C_0YrBZQ
Lenovo V15 ADA 15.5 in Laptop AMD Athlon Gold 3150U 8GB RAM 256GB SSD Windows 11,103.49,https://www.ebay.com/itm/356609243871?_skw=laptop&hash=item5307913adf:g:-CoAAOSwlLNnvkN6&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1c80aEHpa4lTXevTcuTOZCJBcl7w3A6gL60llyxZnL9eh40sMZnRqP89Z7jkkWdt4GtlKpQQj4iqa2zLqjDdGq86Q3L3xQpkoN3JCAAro%2FbkqK4oCiutUDvNpNuPltdewD%2BMS6gyBgoPCr7fnEy%2BWSlktBZZNTqEfVQAi0K8%2F2DkxQhsc9PBq44bNS2y9nSdYb1wZ%2BAyBy1EDIwEKqW4RA6Or%2BAXVzKlBtnMx0B1kcadDDEQCz8%2FxUw3Gk%2FlomiXmg8oweZ2bDaTjvn6tI3Pq9z%7Ctkp%3ABk9SR5C_0YrBZQ
"HP Laptop 15-dy5113dx 15.6"" Intel Core i3-1215U 8GB DDR4 128GB SSD Windows 11",209.96,https://www.ebay.com/itm/335837315362?_skw=laptop&epid=22067845836&hash=item4e3176c122:g:sGQAAeSwZlRn5u~J&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1eeX6rFmP29EN5kRV1zCr3SKKwLK9%2FzNjvuawJKn4lNUleO%2FR5S6OXak5KhBdsIn4Mb5jxpVDUJdITD5fj4o5Sa5upmthRCIg8kIY16N6o0FDCWc3Ml41J6A3eGkfwmfYo%2FDiBf%2FoiB5WW0Mt%2BS4pGvJfOveMG6ckmamwlemYkM8jQZvnq3jaY1zYDROJgMz51acKyn7Y9Pqy%2F21WYH8FgcFNM72l8g2uDro4NaOYwV4k1z3419SunHQNDqhAMxpZXh6czuDaODfywzI3w0bga3%7Ctkp%3ABk9SR5C_0YrBZQ
"Lenovo LOQ 15.6"" FHD 144Hz Gaming Notebook i5-12450HX 12GB 512GB SSD RTX 2050",519.99,https://www.ebay.com/itm/305776945810?_skw=laptop&hash=item4731b9ea92:g:UXgAAOSwzGZnGIS~&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1eXHxZFkjY4BCrCFTy31uvSV3kVG1HxPQeOs1JETl2K6%2FBHy5%2BX5dyRnoLhXocTStqVOyQ%2BChnOywgHlcNIFpSbFJsi3YZoMM4P99DCJcCn5450vgRiwS%2FdKWxaC1tkSU2MVYk3%2BbpgOEydUpd68HN7vaoOenJ3seRjGnMlYkTPC4o6BgH3ddd2W4p%2ByVWdrkhk0Vqh8bMZ32AEiLblC2sY%2BzMOQNQbmpRfV4dfcE1x7g%3D%3D%7Ctkp%3ABk9SR5C_0YrBZQ
Lenovo 100W Gen 3 Laptop – Open BOX – Model 82HY – WIN 11,99.00,https://www.ebay.com/itm/326349465754?_skw=laptop&hash=item4bfbf1a89a:g:i74AAOSwFJtnQiPA&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1dmXA35%2F5xVXPvIqyu8ZZZlf1CZ5qwZ3qdr9RNJZOQgmK1lyR8v3xBKyrGKnvbuKT8tYW8pXwCTyPG117HJCQnA3HR1d96PGXfXTNte321a8fU1snAeZFm6KJ9R%2B9RO%2BHHgUDLFY62%2F9VxT6HEG%2FvJsxTGZ1MFcXQiOA4Cdre8BX3pTd9ZWrbvGYxZlxj%2BW3zZyKazYhKECQkhJyGN9%2BLN98ZfcJabiKN23PFfy9sh1qw%3D%3D%7Ctkp%3ABk9SR5C_0YrBZQ
"Lenovo Ideapad 5 14"" 2-in-1 Touch Laptop Ryzen 7 8845HS 16GB 1TB SSD 83DR000GUS",459.00,https://www.ebay.com/itm/204885910354?_skw=laptop&hash=item2fb426e352:g:PJMAAOSwTwtmkIP1&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1dIRlgYZ3ETBCMaAK4hFCc8YL1pLVZfjhD9Qe7pIsNxe%2B8b46cxgG7kyYY56qI6ETDba62BKf1pR9sEKo%2FWXYcnHfV9NMEjioEzYO9KX3HMtYE3W7FzwDtbXf6g8r9BZnGTH5CD6D7fDzzs2JDRz%2FAmBmDptHOWjJEIgBWaz6vbP3oe%2BjMEK8FKvJBiGgG5zKjaWndisvZ8pCiDy7bAQOqyd1IJBST0us7kokf3A%2BlQEPduv5aImJUcb1%2FUFvvWQ8MKcLacj%2F5AMOzuB3BkvPSI%7Ctkp%3ABk9SR5C_0YrBZQ
"15.6"" Lenovo ThinkPad Laptop PC: Intel i5! 16GB RAM~480GB SSD! Windows 11 Pro!",249.95,https://www.ebay.com/itm/116069717012?_skw=laptop&hash=item1b064b5414:g:cEMAAOSw~uZnQKlj&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1fBuDCoQL17ijc5o6OaL22He73vwiLA%2F6Daqzak7LnSHUS2b63wfXSIgN2f1C2AabvS7TeI%2B%2B4wrEB7ukjOJ480lqlYjVWn1%2FEujoV3VGqog%2BJ6nKrBxozYNcRQ9x6ol8%2BuzawiI8JtRL0U%2B6V2zGUXIscfnedAALHTXhU%2FeFoOlyVCidyN7pJ1qxJCP80YJilHCCV%2BVZHsuzVHD2qo5VhZnXxm4HlWVAeszzgAm1CZRg%3D%3D%7Ctkp%3ABk9SR5C_0YrBZQ
2024 HP Laptop Computer 14 4-Core Intel Processor 16GB RAM Office 365 AI-Copilot,258.80,https://www.ebay.com/itm/116345882068?_skw=laptop&hash=item1b16c145d4:g:06sAAOSwy7hm~sau&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1cDqLiu%2BgWJMZrjhtEdia0wyy25oDc6ICkOHQ1ahsg39bWZ7XZF%2BVzj5pNrnpWBIIYplqD0GcoTeUprD1uXwg%2Bgb7bPpxo7m19d28jhrH9HidJJiUWRvI1%2BDTlMJo7JBtLmoKIRSVVJT6pCKj8uIDRPuD%2FcnyUy8%2BsmE22Tbg5%2FZ%2FzjsAFwRAir5DRTtgBdoFv52fOLVFduQFLdP%2Fo3xreZYCTMrSS7Fhujbgye5%2Bo92Q%3D%3D%7Ctkp%3ABk9SR5C_0YrBZQ
"ASUS Vivobook S 15 OLED Laptop Intel Ultra 7 155H 16GB RAM 1TB SSD 15.6"" W11H",562.10,https://www.ebay.com/itm/388125306683?_skw=laptop&hash=item5a5e122f3b:g:SlwAAOSwqKRn3eGT&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1dJS%2B%2FXcLDyiL8h1oetsd5AHOQx0f%2Fyephi58rmHRjUocdrLPAjODX2vVP1LvlcQrZFPPVrB8E%2BjXoeFTvwWlspvcidSsgI3ZTpiFmpFy5XHpy81rzugnK5Zxj57pSy38SNQTyPn27JbBEVAaVi0dK6rBHB3tRLKeQvrbfYeA5U%2B8oTupSBPWvyOdzpOyER3wWaq9tej5iYEUzlGznUOWfHa9R2l27oWWm4dKQ1keuEYXOhFXJWUdT7X8eLFt5cXJKVRuwsz8Xhl4v2R%2B6ec4X9%7Ctkp%3ABk9SR5C_0YrBZQ
HP EliteBook 14” 1080p Laptop AMD Ryzen 5 PRO Up To 32GB RAM 1TB SSD Windows 11,188.78,https://www.ebay.com/itm/256879744174?_skw=laptop&hash=item3bcf39d4ae:g:9VIAAOSwj9xn7UhW&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1fyIOyX48EGcv06%2Bx5yR4j%2BYgBRxMvj4viLWiw2aSMvGhtiuks%2BwkVhpkWmHJ58EFVivxb32pTLq4QaYesJgZXpYQrFG2xqyPqVlCkFBE2NZsjSGmlSo1VGXmIEOiFtnG%2Bxk6MjB8nLnXVXGszoLnLlYiqNvc1RX359hltq5qDSCVhKxxZF8XG7DUUzFyIRdOsqU%2BkRKZJLv1wbQzik305k%2BiQvwxVe9na4ONxw8WqU2p8q7EOYpXjcUc6SwXtCN6Kgfc01VHj8rcTnynMAzLbX%7Ctkp%3ABk9SR5C_0YrBZQ
"15.6"" FHD Lenovo ThinkPad Laptop: Intel i5QC! 16GB RAM~512GB SSD! Windows 11!",244.95,https://www.ebay.com/itm/115847969040?_skw=laptop&hash=item1af913b910:g:7xAAAOSwR5Rn4XEN&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1czH%2FAH3GmIe2irz7dfwHyyco8gFN0m4Bq26fKUS6i3BOgEQWHTiW9wc55vqpFSzKY8uQYXa%2BHeh9KtVi5xawuaduvzU94RBtGUJZoSNnucTtz8XSAukzCJsXKf3AERVR%2FKPR3LxG76PMrXHrt3oh5vTbtN4g2sGR%2F8orl6Q9FEctF2TXZyecW7P%2BFbn%2Bs1IQRXltt%2FyAet0VLLDGSWq8It7Oe9fXGPCftZSwWw%2ByFplMacxbMmui1nVG1IxOThGzzf%2BmPwBtUu2vadviudv3tH%7Ctkp%3ABk9SR5K_0YrBZQ
~CLEARANCE~ HP EliteBook Laptop: Intel i5! 16GB RAM~1 TB Storage! Windows 10 Pro,174.95,https://www.ebay.com/itm/116476070167?_skw=laptop&hash=item1b1e83c917:g:UQ8AAOSwYvpnq-lM&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1cujeLgIvEyO%2FeufU3f3FW3AHbDyRH0wwS5ktGVNwGEHOJR6D7kibnRb0TdtsZ9f9RImBAWf9L0J6ROWclDthZ57zWjpucnW0OfvmQ4cPGpJ4Q7o2hRp0YrktXe4%2FrUQxd2znzwBwAO1IfeguuqgAFO6ibMna%2FZgoSj33I4j7zysq2%2Fv35t5SzlMO2f8ko%2BtIehoOi6ofzfyU6YNT3MWHVR0cCWfKhTrkYMvyjWvLREIUUPwIXWXwCjINi2XyOD3PNVRiK%2BwU5Pw9n5XVMrMK%2BA%7Ctkp%3ABk9SR5K_0YrBZQ
"Dell Precision 15.6"" FHD Laptop Intel Xeon 3.8GHz 32GB RAM 512GB SSD Windows 10",271.86,https://www.ebay.com/itm/256496543516?_skw=laptop&hash=item3bb862a71c:g:gc4AAOSwbUln52Ar&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1f%2BjEkUb3XnY%2BNuweU7XBvOF6rZDIKRj24iV6p3G%2Fo3eA2Ut2gZZJh%2FurZybptrmghbddzclbLKnYFeXqxsl0FPqcQwdURGOSvhHwN%2BUzHhYzfvePgIjm9rgqUcQWIaWdmHrKy6InIyNXJhouk92IacKd9A%2Fwofraom1lEMcMbozXZHNFflwtcq390G4FDu%2FTNsRCZvdgJ9NiV%2BphUy8JiLRWVq592ySV4hUQaii7ZI5jBwDaLche9Ab08A7fxsjeagzP3HQjTOxUDhTHbJWuH7%7Ctkp%3ABk9SR5K_0YrBZQ
HP EliteBook 840 G6 Laptop 14” Core i7 4.8GHz 16GB RAM 512GB SSD Windows 11 Pro,291.28,https://www.ebay.com/itm/256752971411?_skw=laptop&hash=item3bc7ab6e93:g:mrIAAOSw9bdn73QS&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1fEzDYYR8CNb6pVT8NLpwpuVMItvA0m0kyv4hNxAbGfxUaxal2HrcGRi%2BzTq0af%2Bt1eHPFBhXwcLOsqdO7GANfWzpI62xEZQjTi3nlLPTpCUyaTB9LW1jH3YFp6PUKO6zmGPwbqgt4n60IS%2Bl09buy5rgkux01v7xh1ldd3YJ%2FiYSy2n1wMDdPezrDmd9P1tzyDSmLuB7SoZhwUYLyox%2BxJy5yvv6Ky8d4tUQCJkGg5uQ%3D%3D%7Ctkp%3ABk9SR5K_0YrBZQ
"HP 17-cp2035cl 17.3"" HD+ Touch Laptop AMD Ryzen 3 7320U 8GB RAM 512GB SSD W11H",269.00,https://www.ebay.com/itm/375971636065?_skw=laptop&hash=item5789a7e361:g:X8sAAeSwURRnolG9&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1cADt0acR3uF05Yu1ErIMhBVTvZAQaZUMnJbD4NjnEbHe1Orw%2BeF3YW5WRuYwBMCzqlHi905BKchF1v6w4RAG4FzYaSsYW1StdyV2Fq%2FUeA2a8PpKIjryPP6FR0p3vP8xTsRTrerS2oJyOWvj16TruJp36eo6CWimVr5GFOrnahrltUjBctkp2HeV6vT0F6bjITS165dlbcgMmp5sa0vB%2Bj3hugg775gob9z0qWjia2dg%3D%3D%7Ctkp%3ABk9SR5K_0YrBZQ
"Lenovo ThinkPad L13 Yoga Touch Laptop Core i5 13.3"" 8GB RAM 256GB SSD Windows 11",199.01,https://www.ebay.com/itm/286068793851?_skw=laptop&hash=item429b0761fb:g:9YoAAOSwf0Vn4hWx&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1dX5EgjLsdJHtgxR9B5Tl4SORyyRbPO8jxs5DkINIGcFJKSud%2FaH6UsT%2F9ljCaqtBj5JcVlpu9fkycsubjTzKKZCXK%2FSA9584FGLWcNC618ED6B0ChTTIQfdGbNJ2KnfWAXh1jKM24epEtS3%2BYfKIQFnyNRymuLburugiAFxpys%2BKmM8hn0KBnHlJFL4dPdW8ZrbfK%2Bw6ZYR7tI6GuWyrOz%2BtVc%2BVy8cU%2Bg22XXxpdiFzdGIFy1khDsKnuxRixMr0tfnNAD1gtNNqg8jmofIJ0j%7Ctkp%3ABk9SR5K_0YrBZQ
Lenovo ThinkPad T14 Laptop 14” HD Core i5 4.2GHz 16GB RAM 256GB SSD Win 11 Pro,247.55,https://www.ebay.com/itm/256629770691?_skw=laptop&hash=item3bc05389c3:g:fhEAAOSwbepn6zSm&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1efUGBCSsv%2B5rVivDHmvaUH8Sdg2nKTmP%2F4XYxOgtLMoH%2Bq%2BikwzIo32lmW2cjxUCCKe4rOGwecew5H725drwJnps84KCTAt5xJgNamSikc3g4ac5Ok9S7%2Fsg%2FGPRXMyFLTdcaFYbkLz6tUz93Z4XmYGgzE51rlaGjbfRqU0CxY9Pv4RYeacUlsZWCVjjS4JFKUmydhvlALyLtOAw6RID%2Fz1kq%2BF3rbhHToams%2FBm8l1SX%2BuTf3amIhWtjzMzh92WGzWZ9MrXszYUMosPB8bZCF%7Ctkp%3ABk9SR5K_0YrBZQ
"2024 Acer Aspire Laptop 15.6"", 4.7GHz Intel i7, 32GB RAM & 1TB SSD, Win 11 Pro",549.00,https://www.ebay.com/itm/126730618278?_skw=laptop&hash=item1d81bbc5a6:g:Q-AAAOSw82xnEqBf&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1deRm%2FIfK4CUC08mtKs61hZXyxMp3WGcdNwX5eKRdmrNh1VtaL1vuW4Ucs1fDpk9KPsvoMKlFx2%2FbcVybgSqNaudsuZjRfkTj4x82hv2wYhcRHCmutXbKqSmox2YD4kHCs8rzKhDI5Oz9FrM%2B7fIK3%2FuEx23mPvisic4fQKkUN6f6UMQyCAZEku2TjnfgR%2FNstU8nflN2seI8JvPYOU8g9ZjO%2B3JsrKMr0Px3H6rVjGwg%3D%3D%7Ctkp%3ABk9SR5K_0YrBZQ
"Dell Latitude 3190 2-in-1 11.6"" Laptop Pentium 4GB RAM 128GB SSD Windows 10",85.35,https://www.ebay.com/itm/255653345668?_skw=laptop&hash=item3b86207984:g:g~MAAOSw9QFn8JCO&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1f4odS864O9GKX0UQwgtdHeKqMQB5z%2BhfMGjuqv%2FE6mK5hfyvFDJKsFZ%2BG70mvnJFlma60ZgmQL%2BqgekWAsvA%2FUz1gjuuz7--JfEdagRcUcwNf3JNy9rIYOYx119UaFWNkB%2BEf63ODxTsm5nEAjr7n3u4iMXuwIcXLdJqznCTWzfF8awG4QBWyrSSO3e9wzom77sdyMuCqqhNzmhdlgBCdJTLf7roo61lue%2BcQgLYBTIrZcg3ns1R5B0pDw6bMIFjG83RY8rfAOFte8irLmUDc5%7Ctkp%3ABk9SR5K_0YrBZQ
Dell Precision 5540 Intel core i7-9850H @2.60GHz 16GB Laptop  No hdd TouchScreen,199.50,https://www.ebay.com/itm/236034932653?_skw=laptop&hash=item36f4c73fad:g:Uq4AAOSwhWln4v3g&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1cNML8v5pZtUw6g68DTqFVou9nkTJU4wUs21iGyfkIktaBvY6V9ugfR9%2BHh4TJItd73FSof%2BqRk8Ny17tJd%2FR5IARIF6ZsE3rkGQuaDpykDzL7kvQTIsKa6m8NvcfVCejcFaNryLih%2FCW53lTln8ELomnAkGY6wI%2FQcR94Zh3W7saZWYStmPSWzni3HGrgTK%2B2w9cR8esT60mJ3ojcNY6rEz%2FFhfFfRbTwyTBDtvmQmzw%3D%3D%7Ctkp%3ABk9SR5K_0YrBZQ
HP ProBook Light Gaming Laptop 1920x1080 4-Core i7 32GB RAM 512GB SSD Windows 11,368.95,https://www.ebay.com/itm/256776833046?_skw=laptop&hash=item3bc9178816:g:xBYAAOSwjpdn7eeZ&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1fuEC2g%2F7LGRIcrst4ENEZcG8hi67vMph2jwAT37kWr41p9%2BD3fQxt%2Fm4P%2BPWMLfHMwC%2FjB%2FM43LrgOU0akEKKnoKv6OADroNMsvkeSH9b%2FpXuyaKt0sONkJnbDiCjMV77Nfodp%2FB6PZpCoocRfFcl--Vy2l%2F8Xm7BrSGgM%2Foye0C6BRN2jzFJigsutqjBMbzHYORTN9FX2V3qC6C4BEhxG1g4EJyZjfi1EX0rqfwckew%3D%3D%7Ctkp%3ABk9SR5K_0YrBZQ
"Microsoft Surface Laptop 2 13"" Touchscreen i7-8650U 16GB RAM 512GB SSD",289.99,https://www.ebay.com/itm/156845480990?_skw=laptop&hash=item2484b81c1e:g:HngAAOSwjQBn7F3U&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1dguNZTUSxUOlRfTEgMEAt%2BG%2B52DNFR0Qbs7TOmJmQQ2Cw%2Fj0WNezMIaoIYD9H4qbUo%2BdBlExFDZquuQyOxnu%2B08fF4xCWOGJIMjIHPtWGj2lDZ1VmcUofbrCNdCMXrC3HA11BOWWwofBo%2FqaUa2nwQ6FNNm8b6LE9HCPw0Fm7tQId1Gc42ExzGrpv%2FY0tXY80XNLSlMOL67DAOc6UFYnSSTI7WEchQiKZ451MyWuvVd8UQDB2Bhols%2FjNUlW%2FSzgQIRHpbpXxxBY7BUTLCK1%2FA%7Ctkp%3ABk9SR5K_0YrBZQ
Dell Precision 5540 Laptop 15.6” 6-Core i7 16GB RAM 256GB SSD Windows 11 NVIDIA,358.23,https://www.ebay.com/itm/286304896630?_skw=laptop&hash=item42a91a0676:g:NfsAAOSwRa9n6zkM&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1d%2BJ8ujNXpX4GOm%2FmxbpjFU%2BM9a53z5vrCnParNeGH1oaVPa4xfJjdJ3bEBDrGWky9Jik%2FDkupwz8QlbkqFxD6pL7Smm9snpmHbNlffEClNwZoRN0aWnKaUM5FK2G0xNDkwbwHWQ9Vj2BgVk02vkqfmmPERcNkoC8r77yg6onr%2BKTaqNip4ekEGO9%2BZ5zQ8RwvhBEpOAjJUps03kLRvUzRJkUhzJZJNw2NLtDdeGY%2BJRg%3D%3D%7Ctkp%3ABk9SR5K_0YrBZQ
2025 Lenovo IdeaPad Laptop Notebook 15.6 Intel Processor Upto 20GB RAM 1TB SSD,239.00,https://www.ebay.com/itm/146493392451?_skw=laptop&hash=item221bafc643:g:OrUAAOSweZ1n7bDV&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1f6B1uIQQdigWZtEofdUpttps5RFPf49hIrSr%2FkPH3hw36tJtf4jPsfsvYY7zoaRUAh00srKgZKh0Bl5lcwdkJcwygY01NWnpAIcvFhQ92aQgywj6iHsMEal439rjWp6snIt2la0gyQ2RO3RlR92f8aYE9RUS9uI0wEQKfwe5Es7092tlz1MAtQyfyv0ux1KeHyVptpBHRJkFHq%2FNi3sKOsRQZ9sNHgIcf3exBVBXC5mh6sLwll%2Fmt9bBhuISzC78MUkhWQASBifjlqO5QnSmOX%7Ctkp%3ABk9SR5K_0YrBZQ
"AS-IS Samsung Galaxy Book2 Pro Intel i7-1260P @2.1GHz 16GB 256GB 15"" Laptop#C194",149.99,https://www.ebay.com/itm/326511311923?_skw=laptop&hash=item4c05973c33:g:YN4AAOSw7UlnuN5K&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1cqkVXI564qsY5QpjTsCRFDAIm7WCYbD1W5%2FTP4fe0sG%2F8pZKtvPRXdTg11RXRQKqjXES4pSQyQUX28UgzkuRLaUzXq8IaPpiwYrZoccmpRgmtcq1DqnuEBjdjSUwel0%2F3CFhBQnxq3Km2kqDOSvaidmPL6t290uqg2IgOtN8js9hnc2zncFnv0BQjPKdt5Iji7LX9PB7FLiRxPOCrd45J%2FDi%2Fxh0viWyilb3Nzhs53hA%3D%3D%7Ctkp%3ABk9SR5K_0YrBZQ
"Lenovo ThinkPad 15.6"" Laptop PC: Intel i5 16GB RAM 1TB SSD Webcam Windows 10",209.99,https://www.ebay.com/itm/116344905846?_skw=laptop&hash=item1b16b26076:g:H2sAAOSwalxm~VD6&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1fsrhFaVgeaxLhLAIPrjGJvhnSW%2BheFVSvLu%2B4GSVXQ8FiYMDpoakRBrvbLae2%2FaeUHnvKvCabqwH2DiTTTBNdX7qIojA7mhTtP2UmT84xkiCby7gWoQkagNkbxOWtHLtiKPk0qQLD8wUyyH0b4ksAsDQcsxJjmIItZA3Caw2hs%2BhSUJD9iJnAjSRP1fhtejPIffrVnhuTSBpRjv4r3D97FzamhHwosugk4h0Cv8wAIBg%3D%3D%7Ctkp%3ABk9SR5K_0YrBZQ
"Dell 14"" FHD Laptop Intel Quad Core i7 4.20GHz 64GB RAM 4TB SSD Windows 11 Pro",239.99,https://www.ebay.com/itm/335762770305?_skw=laptop&hash=item4e2d054981:g:T3wAAOSwR1BngY1o&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1emvZGuvksLaLPtSw9Pp8GbYd2Y7lq4x1JFAWPVVVzTe1zs25bN75VNwzqqFSuVb0IfJm47YmfxTxJ7T5S0UmxRvbS2ReBt2HLEgnuordeQF4RRh6JLBloyuKCeBg4dBLNQEDQL57UbwVIjgBCmHJJZ2yh%2FNvzFS0dJZGaotfRZKZ7j4Bn%2FdrAbIBbLtv3Zn1RTFA4AEXh2x6FkeAPJSmXHLs%2Fm2ZXGM4nmNnUWOSl56Q%3D%3D%7Ctkp%3ABk9SR5S_0YrBZQ
"HP ELITEBOOK 840 G6 14"" Intel Core i5-8365U 1.60GHz 16GB RAM 256GB NVMe",149.99,https://www.ebay.com/itm/126827796009?_skw=laptop&hash=item1d87869629:g:q9oAAOSwcvFnW1Dq&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1cd0njaU0QhLp7gUPpZDHKFbNbXUSk6VsLl9AJOGj79m5AAZk9bWt6Y6la5Aw%2F4x8uqktc%2FCjbc4Otabu3Y1AIDlvhEXIEyLaZL7brmR4DlLjPCqOHZ5%2FBgkJ7gQM1byIt1DWZu0biGeA6OyEd120nGGeRha7ZsqS7xT7WHktRzANOLQjD1hVYYtwSWxVswsqUT4P2zrKm9HJV0885i4oL7IeniJDFtRDXt54OHSAm3qpeApwpgQG%2Bk0k%2BkC4AYd4Nf7SGdMHfVW81YgfQdIlnJ%7Ctkp%3ABk9SR5S_0YrBZQ
Dell Latitude Business Laptop 14” HD Quad-Core i5 16GB RAM 256GB SSD Windows 11,191.30,https://www.ebay.com/itm/286137475603?_skw=laptop&hash=item429f1f6213:g:BgwAAOSwd2lnvoNn&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1e5nmIBN3SQrPQ2u3B97R3%2FCeRt5EVtZ2aGvr0D5tknP8sxrJ8h%2Bam9Yk8Cx%2BQZIP8xXH2gQBVyYVHhi0EVk%2Bm1s85lSfaliAbboeBSi%2FPSWroIRKG%2BtXIyPFQ5er8g9xQ1eWW%2FTKuCP1wOxfE7EXj4Ll%2FXv%2B5y%2BdUFjjYRDsXXXhHAf5hgdh7uQpTJo%2FS9LK8gdRLohEWyHZDNATt9PAKujRjWnUEjqYkTMt%2BpRXEH8Gt5BkHnpB22buBaQnRx%2BH%2FQrgp8naoz8IMeYohGnutm%7Ctkp%3ABk9SR5S_0YrBZQ
"Dell Latitude 13.3"" Laptop Computer Core i5 8GB Ram 256GB SSD Windows 10 Pro",157.39,https://www.ebay.com/itm/265124235345?_skw=laptop&epid=16038003810&hash=item3dbaa2c851:g:gZsAAOSwebZkNGRA&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1efpbJK%2Fm9wnwKodA6H5ZysTKwi9ne5tGx3IA2AFQBkKdxqFhOr6Fe%2BvoOyuTMDl0uCRZgAB23jGzwWmpW8yZmvqXbrRBwqQyhHiWpSeZH11NmuEJnluBxvU%2BDePP6CMgkcMgvEg0t8aBj3wv24ForD8nr2SOyTf4y5ZPy8OJk50hNZrBlM9rFwEobQp5%2BAR7jOrYl0oTZK4WwKALH3hMoO%2FM5Vkj0brIRl7hvVZmL1tQ%3D%3D%7Ctkp%3ABlBMUJS_0YrBZQ
